# Generated by SimCore Ground Collision Exporter.
# level=NewMap source_actor=Landscape_0 spacing_cm=100.000
# map_origin_world_cm=0.000,0.000,0.000
# height_discontinuity_filter=disabled_explicit_ground_actor max_delta_cm=100.000
# coordinate_mapping=east:UE_Y/100,north:UE_X/100,up:UE_Z/100
surface_id,e0,n0,u0,e1,n1,u1,e2,n2,u2
landscape_ground,-10.000000,29.000000,2.210051,-9.000000,30.000000,2.788180,-9.000000,29.000000,2.531172
landscape_ground,-9.000000,-7.000000,0.000000,-9.000000,-6.000000,0.000000,-8.000000,-6.000000,0.000000
landscape_ground,-9.000000,-7.000000,0.000000,-8.000000,-6.000000,0.000000,-8.000000,-7.000000,0.000000
landscape_ground,-9.000000,-6.000000,0.000000,-9.000000,-5.000000,0.000000,-8.000000,-5.000000,0.000000
landscape_ground,-9.000000,-6.000000,0.000000,-8.000000,-5.000000,0.000000,-8.000000,-6.000000,0.000000
landscape_ground,-9.000000,-5.000000,0.000000,-9.000000,-4.000000,0.000000,-8.000000,-4.000000,0.000000
landscape_ground,-9.000000,-5.000000,0.000000,-8.000000,-4.000000,0.000000,-8.000000,-5.000000,0.000000
landscape_ground,-9.000000,-4.000000,0.000000,-9.000000,-3.000000,0.000000,-8.000000,-3.000000,0.000000
landscape_ground,-9.000000,-4.000000,0.000000,-8.000000,-3.000000,0.000000,-8.000000,-4.000000,0.000000
landscape_ground,-9.000000,-3.000000,0.000000,-9.000000,-2.000000,0.000000,-8.000000,-2.000000,0.000000
landscape_ground,-9.000000,-3.000000,0.000000,-8.000000,-2.000000,0.000000,-8.000000,-3.000000,0.000000
landscape_ground,-9.000000,-2.000000,0.000000,-9.000000,-1.000000,0.000000,-8.000000,-1.000000,0.000000
landscape_ground,-9.000000,-2.000000,0.000000,-8.000000,-1.000000,0.000000,-8.000000,-2.000000,0.000000
landscape_ground,-9.000000,-1.000000,0.000000,-9.000000,0.000000,0.000000,-8.000000,0.000000,0.000000
landscape_ground,-9.000000,-1.000000,0.000000,-8.000000,0.000000,0.000000,-8.000000,-1.000000,0.000000
landscape_ground,-9.000000,0.000000,0.000000,-9.000000,1.000000,0.000000,-8.000000,1.000000,0.000000
landscape_ground,-9.000000,0.000000,0.000000,-8.000000,1.000000,0.000000,-8.000000,0.000000,0.000000
landscape_ground,-9.000000,1.000000,0.000000,-9.000000,2.000000,0.000000,-8.000000,2.000000,0.000000
landscape_ground,-9.000000,1.000000,0.000000,-8.000000,2.000000,0.000000,-8.000000,1.000000,0.000000
landscape_ground,-9.000000,2.000000,0.000000,-9.000000,3.000000,0.000000,-8.000000,3.000000,0.000000
landscape_ground,-9.000000,2.000000,0.000000,-8.000000,3.000000,0.000000,-8.000000,2.000000,0.000000
landscape_ground,-9.000000,3.000000,0.000000,-9.000000,4.000000,0.000000,-8.000000,4.000000,0.000000
landscape_ground,-9.000000,3.000000,0.000000,-8.000000,4.000000,0.000000,-8.000000,3.000000,0.000000
landscape_ground,-9.000000,4.000000,0.000000,-9.000000,5.000000,0.000000,-8.000000,5.000000,0.000000
landscape_ground,-9.000000,4.000000,0.000000,-8.000000,5.000000,0.000000,-8.000000,4.000000,0.000000
landscape_ground,-9.000000,5.000000,0.000000,-9.000000,6.000000,0.000000,-8.000000,6.000000,0.000000
landscape_ground,-9.000000,5.000000,0.000000,-8.000000,6.000000,0.000000,-8.000000,5.000000,0.000000
landscape_ground,-9.000000,6.000000,0.000000,-9.000000,7.000000,0.000000,-8.000000,7.000000,0.000000
landscape_ground,-9.000000,6.000000,0.000000,-8.000000,7.000000,0.000000,-8.000000,6.000000,0.000000
landscape_ground,-9.000000,7.000000,0.000000,-9.000000,8.000000,0.000000,-8.000000,8.000000,0.000000
landscape_ground,-9.000000,7.000000,0.000000,-8.000000,8.000000,0.000000,-8.000000,7.000000,0.000000
landscape_ground,-9.000000,8.000000,0.000000,-9.000000,9.000000,0.000000,-8.000000,9.000000,0.000000
landscape_ground,-9.000000,8.000000,0.000000,-8.000000,9.000000,0.000000,-8.000000,8.000000,0.000000
landscape_ground,-9.000000,9.000000,0.000000,-9.000000,10.000000,0.000000,-8.000000,10.000000,0.000000
landscape_ground,-9.000000,9.000000,0.000000,-8.000000,10.000000,0.000000,-8.000000,9.000000,0.000000
landscape_ground,-9.000000,10.000000,0.000000,-9.000000,11.000000,0.000000,-8.000000,11.000000,0.000000
landscape_ground,-9.000000,10.000000,0.000000,-8.000000,11.000000,0.000000,-8.000000,10.000000,0.000000
landscape_ground,-9.000000,11.000000,0.000000,-9.000000,12.000000,0.000000,-8.000000,12.000000,0.000000
landscape_ground,-9.000000,11.000000,0.000000,-8.000000,12.000000,0.000000,-8.000000,11.000000,0.000000
landscape_ground,-9.000000,12.000000,0.000000,-9.000000,13.000000,0.000000,-8.000000,13.000000,0.000000
landscape_ground,-9.000000,12.000000,0.000000,-8.000000,13.000000,0.000000,-8.000000,12.000000,0.000000
landscape_ground,-9.000000,13.000000,0.000000,-9.000000,14.000000,0.000000,-8.000000,14.000000,0.000000
landscape_ground,-9.000000,13.000000,0.000000,-8.000000,14.000000,0.000000,-8.000000,13.000000,0.000000
landscape_ground,-9.000000,14.000000,0.000000,-9.000000,15.000000,0.000000,-8.000000,15.000000,0.000000
landscape_ground,-9.000000,14.000000,0.000000,-8.000000,15.000000,0.000000,-8.000000,14.000000,0.000000
landscape_ground,-9.000000,15.000000,0.000000,-9.000000,16.000000,0.000000,-8.000000,16.000000,0.003868
landscape_ground,-9.000000,15.000000,0.000000,-8.000000,16.000000,0.003868,-8.000000,15.000000,0.000000
landscape_ground,-9.000000,16.000000,0.000000,-9.000000,17.000000,0.000000,-8.000000,17.000000,0.012466
landscape_ground,-9.000000,16.000000,0.000000,-8.000000,17.000000,0.012466,-8.000000,16.000000,0.003868
landscape_ground,-9.000000,17.000000,0.000000,-9.000000,18.000000,0.011693,-8.000000,18.000000,0.033549
landscape_ground,-9.000000,17.000000,0.000000,-8.000000,18.000000,0.033549,-8.000000,17.000000,0.012466
landscape_ground,-9.000000,18.000000,0.011693,-9.000000,19.000000,0.037417,-8.000000,19.000000,0.085843
landscape_ground,-9.000000,18.000000,0.011693,-8.000000,19.000000,0.085843,-8.000000,18.000000,0.033549
landscape_ground,-9.000000,19.000000,0.037417,-9.000000,20.000000,0.098400,-8.000000,20.000000,0.186563
landscape_ground,-9.000000,19.000000,0.037417,-8.000000,20.000000,0.186563,-8.000000,19.000000,0.085843
landscape_ground,-9.000000,20.000000,0.098400,-9.000000,21.000000,0.222523,-8.000000,21.000000,0.348338
landscape_ground,-9.000000,20.000000,0.098400,-8.000000,21.000000,0.348338,-8.000000,20.000000,0.186563
landscape_ground,-9.000000,21.000000,0.222523,-9.000000,22.000000,0.400722,-8.000000,22.000000,0.574873
landscape_ground,-9.000000,21.000000,0.222523,-8.000000,22.000000,0.574873,-8.000000,21.000000,0.348338
landscape_ground,-9.000000,22.000000,0.400722,-9.000000,23.000000,0.642907,-8.000000,23.000000,0.856166
landscape_ground,-9.000000,22.000000,0.400722,-8.000000,23.000000,0.856166,-8.000000,22.000000,0.574873
landscape_ground,-9.000000,23.000000,0.642907,-9.000000,24.000000,0.937458,-8.000000,24.000000,1.180363
landscape_ground,-9.000000,23.000000,0.642907,-8.000000,24.000000,1.180363,-8.000000,23.000000,0.856166
landscape_ground,-9.000000,24.000000,0.937458,-9.000000,25.000000,1.260882,-8.000000,25.000000,1.536689
landscape_ground,-9.000000,24.000000,0.937458,-8.000000,25.000000,1.536689,-8.000000,24.000000,1.180363
landscape_ground,-9.000000,25.000000,1.260882,-9.000000,26.000000,1.594433,-8.000000,26.000000,1.884289
landscape_ground,-9.000000,25.000000,1.260882,-8.000000,26.000000,1.884289,-8.000000,25.000000,1.536689
landscape_ground,-9.000000,26.000000,1.594433,-9.000000,27.000000,1.921796,-8.000000,27.000000,2.217049
landscape_ground,-9.000000,26.000000,1.594433,-8.000000,27.000000,2.217049,-8.000000,26.000000,1.884289
landscape_ground,-9.000000,27.000000,1.921796,-9.000000,28.000000,2.235056,-8.000000,28.000000,2.531910
landscape_ground,-9.000000,27.000000,1.921796,-8.000000,28.000000,2.531910,-8.000000,27.000000,2.217049
landscape_ground,-9.000000,28.000000,2.235056,-9.000000,29.000000,2.531172,-8.000000,29.000000,2.813167
landscape_ground,-9.000000,28.000000,2.235056,-8.000000,29.000000,2.813167,-8.000000,28.000000,2.531910
landscape_ground,-9.000000,29.000000,2.531172,-9.000000,30.000000,2.788180,-8.000000,30.000000,3.041267
landscape_ground,-9.000000,29.000000,2.531172,-8.000000,30.000000,3.041267,-8.000000,29.000000,2.813167
landscape_ground,-8.000000,-7.000000,0.000000,-8.000000,-6.000000,0.000000,-7.000000,-6.000000,0.000000
landscape_ground,-8.000000,-7.000000,0.000000,-7.000000,-6.000000,0.000000,-7.000000,-7.000000,0.000000
landscape_ground,-8.000000,-6.000000,0.000000,-8.000000,-5.000000,0.000000,-7.000000,-5.000000,0.000000
landscape_ground,-8.000000,-6.000000,0.000000,-7.000000,-5.000000,0.000000,-7.000000,-6.000000,0.000000
landscape_ground,-8.000000,-5.000000,0.000000,-8.000000,-4.000000,0.000000,-7.000000,-4.000000,0.000000
landscape_ground,-8.000000,-5.000000,0.000000,-7.000000,-4.000000,0.000000,-7.000000,-5.000000,0.000000
landscape_ground,-8.000000,-4.000000,0.000000,-8.000000,-3.000000,0.000000,-7.000000,-3.000000,0.000000
landscape_ground,-8.000000,-4.000000,0.000000,-7.000000,-3.000000,0.000000,-7.000000,-4.000000,0.000000
landscape_ground,-8.000000,-3.000000,0.000000,-8.000000,-2.000000,0.000000,-7.000000,-2.000000,0.000000
landscape_ground,-8.000000,-3.000000,0.000000,-7.000000,-2.000000,0.000000,-7.000000,-3.000000,0.000000
landscape_ground,-8.000000,-2.000000,0.000000,-8.000000,-1.000000,0.000000,-7.000000,-1.000000,0.000000
landscape_ground,-8.000000,-2.000000,0.000000,-7.000000,-1.000000,0.000000,-7.000000,-2.000000,0.000000
landscape_ground,-8.000000,-1.000000,0.000000,-8.000000,0.000000,0.000000,-7.000000,0.000000,0.000000
landscape_ground,-8.000000,-1.000000,0.000000,-7.000000,0.000000,0.000000,-7.000000,-1.000000,0.000000
landscape_ground,-8.000000,0.000000,0.000000,-8.000000,1.000000,0.000000,-7.000000,1.000000,0.000000
landscape_ground,-8.000000,0.000000,0.000000,-7.000000,1.000000,0.000000,-7.000000,0.000000,0.000000
landscape_ground,-8.000000,1.000000,0.000000,-8.000000,2.000000,0.000000,-7.000000,2.000000,0.000000
landscape_ground,-8.000000,1.000000,0.000000,-7.000000,2.000000,0.000000,-7.000000,1.000000,0.000000
landscape_ground,-8.000000,2.000000,0.000000,-8.000000,3.000000,0.000000,-7.000000,3.000000,0.000000
landscape_ground,-8.000000,2.000000,0.000000,-7.000000,3.000000,0.000000,-7.000000,2.000000,0.000000
landscape_ground,-8.000000,3.000000,0.000000,-8.000000,4.000000,0.000000,-7.000000,4.000000,0.000000
landscape_ground,-8.000000,3.000000,0.000000,-7.000000,4.000000,0.000000,-7.000000,3.000000,0.000000
landscape_ground,-8.000000,4.000000,0.000000,-8.000000,5.000000,0.000000,-7.000000,5.000000,0.000000
landscape_ground,-8.000000,4.000000,0.000000,-7.000000,5.000000,0.000000,-7.000000,4.000000,0.000000
landscape_ground,-8.000000,5.000000,0.000000,-8.000000,6.000000,0.000000,-7.000000,6.000000,0.000000
landscape_ground,-8.000000,5.000000,0.000000,-7.000000,6.000000,0.000000,-7.000000,5.000000,0.000000
landscape_ground,-8.000000,6.000000,0.000000,-8.000000,7.000000,0.000000,-7.000000,7.000000,0.000000
landscape_ground,-8.000000,6.000000,0.000000,-7.000000,7.000000,0.000000,-7.000000,6.000000,0.000000
landscape_ground,-8.000000,7.000000,0.000000,-8.000000,8.000000,0.000000,-7.000000,8.000000,0.000000
landscape_ground,-8.000000,7.000000,0.000000,-7.000000,8.000000,0.000000,-7.000000,7.000000,0.000000
landscape_ground,-8.000000,8.000000,0.000000,-8.000000,9.000000,0.000000,-7.000000,9.000000,0.000000
landscape_ground,-8.000000,8.000000,0.000000,-7.000000,9.000000,0.000000,-7.000000,8.000000,0.000000
landscape_ground,-8.000000,9.000000,0.000000,-8.000000,10.000000,0.000000,-7.000000,10.000000,0.000000
landscape_ground,-8.000000,9.000000,0.000000,-7.000000,10.000000,0.000000,-7.000000,9.000000,0.000000
landscape_ground,-8.000000,10.000000,0.000000,-8.000000,11.000000,0.000000,-7.000000,11.000000,0.000000
landscape_ground,-8.000000,10.000000,0.000000,-7.000000,11.000000,0.000000,-7.000000,10.000000,0.000000
landscape_ground,-8.000000,11.000000,0.000000,-8.000000,12.000000,0.000000,-7.000000,12.000000,0.000000
landscape_ground,-8.000000,11.000000,0.000000,-7.000000,12.000000,0.000000,-7.000000,11.000000,0.000000
landscape_ground,-8.000000,12.000000,0.000000,-8.000000,13.000000,0.000000,-7.000000,13.000000,0.000000
landscape_ground,-8.000000,12.000000,0.000000,-7.000000,13.000000,0.000000,-7.000000,12.000000,0.000000
landscape_ground,-8.000000,13.000000,0.000000,-8.000000,14.000000,0.000000,-7.000000,14.000000,0.000000
landscape_ground,-8.000000,13.000000,0.000000,-7.000000,14.000000,0.000000,-7.000000,13.000000,0.000000
landscape_ground,-8.000000,14.000000,0.000000,-8.000000,15.000000,0.000000,-7.000000,15.000000,0.003868
landscape_ground,-8.000000,14.000000,0.000000,-7.000000,15.000000,0.003868,-7.000000,14.000000,0.000000
landscape_ground,-8.000000,15.000000,0.000000,-8.000000,16.000000,0.003868,-7.000000,16.000000,0.012466
landscape_ground,-8.000000,15.000000,0.000000,-7.000000,16.000000,0.012466,-7.000000,15.000000,0.003868
landscape_ground,-8.000000,16.000000,0.003868,-8.000000,17.000000,0.012466,-7.000000,17.000000,0.036644
landscape_ground,-8.000000,16.000000,0.003868,-7.000000,17.000000,0.036644,-7.000000,16.000000,0.012466
landscape_ground,-8.000000,17.000000,0.012466,-8.000000,18.000000,0.033549,-7.000000,18.000000,0.081976
landscape_ground,-8.000000,17.000000,0.012466,-7.000000,18.000000,0.081976,-7.000000,17.000000,0.036644
landscape_ground,-8.000000,18.000000,0.033549,-8.000000,19.000000,0.085843,-7.000000,19.000000,0.163178
landscape_ground,-8.000000,18.000000,0.033549,-7.000000,19.000000,0.163178,-7.000000,18.000000,0.081976
landscape_ground,-8.000000,19.000000,0.085843,-8.000000,20.000000,0.186563,-7.000000,20.000000,0.295972
landscape_ground,-8.000000,19.000000,0.085843,-7.000000,20.000000,0.295972,-7.000000,19.000000,0.163178
landscape_ground,-8.000000,20.000000,0.186563,-8.000000,21.000000,0.348338,-7.000000,21.000000,0.502198
landscape_ground,-8.000000,20.000000,0.186563,-7.000000,21.000000,0.502198,-7.000000,20.000000,0.295972
landscape_ground,-8.000000,21.000000,0.348338,-8.000000,22.000000,0.574873,-7.000000,22.000000,0.771708
landscape_ground,-8.000000,21.000000,0.348338,-7.000000,22.000000,0.771708,-7.000000,21.000000,0.502198
landscape_ground,-8.000000,22.000000,0.574873,-8.000000,23.000000,0.856166,-7.000000,23.000000,1.096769
landscape_ground,-8.000000,22.000000,0.574873,-7.000000,23.000000,1.096769,-7.000000,22.000000,0.771708
landscape_ground,-8.000000,23.000000,0.856166,-8.000000,24.000000,1.180363,-7.000000,24.000000,1.453058
landscape_ground,-8.000000,23.000000,0.856166,-7.000000,24.000000,1.453058,-7.000000,23.000000,1.096769
landscape_ground,-8.000000,24.000000,1.180363,-8.000000,25.000000,1.536689,-7.000000,25.000000,1.799094
landscape_ground,-8.000000,24.000000,1.180363,-7.000000,25.000000,1.799094,-7.000000,24.000000,1.453058
landscape_ground,-8.000000,25.000000,1.536689,-8.000000,26.000000,1.884289,-7.000000,26.000000,2.167148
landscape_ground,-8.000000,25.000000,1.536689,-7.000000,26.000000,2.167148,-7.000000,25.000000,1.799094
landscape_ground,-8.000000,26.000000,1.884289,-8.000000,27.000000,2.217049,-7.000000,27.000000,2.504584
landscape_ground,-8.000000,26.000000,1.884289,-7.000000,27.000000,2.504584,-7.000000,26.000000,2.167148
landscape_ground,-8.000000,27.000000,2.217049,-8.000000,28.000000,2.531910,-7.000000,28.000000,2.801402
landscape_ground,-8.000000,27.000000,2.217049,-7.000000,28.000000,2.801402,-7.000000,27.000000,2.504584
landscape_ground,-8.000000,28.000000,2.531910,-8.000000,29.000000,2.813167,-7.000000,29.000000,3.049092
landscape_ground,-8.000000,28.000000,2.531910,-7.000000,29.000000,3.049092,-7.000000,28.000000,2.801402
landscape_ground,-8.000000,29.000000,2.813167,-8.000000,30.000000,3.041267,-7.000000,30.000000,3.242078
landscape_ground,-8.000000,29.000000,2.813167,-7.000000,30.000000,3.242078,-7.000000,29.000000,3.049092
landscape_ground,-7.000000,-7.000000,0.000000,-7.000000,-6.000000,0.000000,-6.000000,-6.000000,0.000000
landscape_ground,-7.000000,-7.000000,0.000000,-6.000000,-6.000000,0.000000,-6.000000,-7.000000,0.000000
landscape_ground,-7.000000,-6.000000,0.000000,-7.000000,-5.000000,0.000000,-6.000000,-5.000000,0.000000
landscape_ground,-7.000000,-6.000000,0.000000,-6.000000,-5.000000,0.000000,-6.000000,-6.000000,0.000000
landscape_ground,-7.000000,-5.000000,0.000000,-7.000000,-4.000000,0.000000,-6.000000,-4.000000,0.000000
landscape_ground,-7.000000,-5.000000,0.000000,-6.000000,-4.000000,0.000000,-6.000000,-5.000000,0.000000
landscape_ground,-7.000000,-4.000000,0.000000,-7.000000,-3.000000,0.000000,-6.000000,-3.000000,0.000000
landscape_ground,-7.000000,-4.000000,0.000000,-6.000000,-3.000000,0.000000,-6.000000,-4.000000,0.000000
landscape_ground,-7.000000,-3.000000,0.000000,-7.000000,-2.000000,0.000000,-6.000000,-2.000000,0.000000
landscape_ground,-7.000000,-3.000000,0.000000,-6.000000,-2.000000,0.000000,-6.000000,-3.000000,0.000000
landscape_ground,-7.000000,-2.000000,0.000000,-7.000000,-1.000000,0.000000,-6.000000,-1.000000,0.000000
landscape_ground,-7.000000,-2.000000,0.000000,-6.000000,-1.000000,0.000000,-6.000000,-2.000000,0.000000
landscape_ground,-7.000000,-1.000000,0.000000,-7.000000,0.000000,0.000000,-6.000000,0.000000,0.000000
landscape_ground,-7.000000,-1.000000,0.000000,-6.000000,0.000000,0.000000,-6.000000,-1.000000,0.000000
landscape_ground,-7.000000,0.000000,0.000000,-7.000000,1.000000,0.000000,-6.000000,1.000000,0.000000
landscape_ground,-7.000000,0.000000,0.000000,-6.000000,1.000000,0.000000,-6.000000,0.000000,0.000000
landscape_ground,-7.000000,1.000000,0.000000,-7.000000,2.000000,0.000000,-6.000000,2.000000,0.000000
landscape_ground,-7.000000,1.000000,0.000000,-6.000000,2.000000,0.000000,-6.000000,1.000000,0.000000
landscape_ground,-7.000000,2.000000,0.000000,-7.000000,3.000000,0.000000,-6.000000,3.000000,0.000000
landscape_ground,-7.000000,2.000000,0.000000,-6.000000,3.000000,0.000000,-6.000000,2.000000,0.000000
landscape_ground,-7.000000,3.000000,0.000000,-7.000000,4.000000,0.000000,-6.000000,4.000000,0.000000
landscape_ground,-7.000000,3.000000,0.000000,-6.000000,4.000000,0.000000,-6.000000,3.000000,0.000000
landscape_ground,-7.000000,4.000000,0.000000,-7.000000,5.000000,0.000000,-6.000000,5.000000,0.000000
landscape_ground,-7.000000,4.000000,0.000000,-6.000000,5.000000,0.000000,-6.000000,4.000000,0.000000
landscape_ground,-7.000000,5.000000,0.000000,-7.000000,6.000000,0.000000,-6.000000,6.000000,0.000000
landscape_ground,-7.000000,5.000000,0.000000,-6.000000,6.000000,0.000000,-6.000000,5.000000,0.000000
landscape_ground,-7.000000,6.000000,0.000000,-7.000000,7.000000,0.000000,-6.000000,7.000000,0.000000
landscape_ground,-7.000000,6.000000,0.000000,-6.000000,7.000000,0.000000,-6.000000,6.000000,0.000000
landscape_ground,-7.000000,7.000000,0.000000,-7.000000,8.000000,0.000000,-6.000000,8.000000,0.000000
landscape_ground,-7.000000,7.000000,0.000000,-6.000000,8.000000,0.000000,-6.000000,7.000000,0.000000
landscape_ground,-7.000000,8.000000,0.000000,-7.000000,9.000000,0.000000,-6.000000,9.000000,0.000000
landscape_ground,-7.000000,8.000000,0.000000,-6.000000,9.000000,0.000000,-6.000000,8.000000,0.000000
landscape_ground,-7.000000,9.000000,0.000000,-7.000000,10.000000,0.000000,-6.000000,10.000000,0.000000
landscape_ground,-7.000000,9.000000,0.000000,-6.000000,10.000000,0.000000,-6.000000,9.000000,0.000000
landscape_ground,-7.000000,10.000000,0.000000,-7.000000,11.000000,0.000000,-6.000000,11.000000,0.000000
landscape_ground,-7.000000,10.000000,0.000000,-6.000000,11.000000,0.000000,-6.000000,10.000000,0.000000
landscape_ground,-7.000000,11.000000,0.000000,-7.000000,12.000000,0.000000,-6.000000,12.000000,0.000000
landscape_ground,-7.000000,11.000000,0.000000,-6.000000,12.000000,0.000000,-6.000000,11.000000,0.000000
landscape_ground,-7.000000,12.000000,0.000000,-7.000000,13.000000,0.000000,-6.000000,13.000000,0.000000
landscape_ground,-7.000000,12.000000,0.000000,-6.000000,13.000000,0.000000,-6.000000,12.000000,0.000000
landscape_ground,-7.000000,13.000000,0.000000,-7.000000,14.000000,0.000000,-6.000000,14.000000,0.000000
landscape_ground,-7.000000,13.000000,0.000000,-6.000000,14.000000,0.000000,-6.000000,13.000000,0.000000
landscape_ground,-7.000000,14.000000,0.000000,-7.000000,15.000000,0.003868,-6.000000,15.000000,0.011693
landscape_ground,-7.000000,14.000000,0.000000,-6.000000,15.000000,0.011693,-6.000000,14.000000,0.000000
landscape_ground,-7.000000,15.000000,0.003868,-7.000000,16.000000,0.012466,-6.000000,16.000000,0.040511
landscape_ground,-7.000000,15.000000,0.003868,-6.000000,16.000000,0.040511,-6.000000,15.000000,0.011693
landscape_ground,-7.000000,16.000000,0.012466,-7.000000,17.000000,0.036644,-6.000000,17.000000,0.090574
landscape_ground,-7.000000,16.000000,0.012466,-6.000000,17.000000,0.090574,-6.000000,16.000000,0.040511
landscape_ground,-7.000000,17.000000,0.036644,-7.000000,18.000000,0.081976,-6.000000,18.000000,0.164743
landscape_ground,-7.000000,17.000000,0.036644,-6.000000,18.000000,0.164743,-6.000000,17.000000,0.090574
landscape_ground,-7.000000,18.000000,0.081976,-7.000000,19.000000,0.163178,-6.000000,19.000000,0.281185
landscape_ground,-7.000000,18.000000,0.081976,-6.000000,19.000000,0.281185,-6.000000,18.000000,0.164743
landscape_ground,-7.000000,19.000000,0.163178,-7.000000,20.000000,0.295972,-6.000000,20.000000,0.456902
landscape_ground,-7.000000,19.000000,0.163178,-6.000000,20.000000,0.456902,-6.000000,19.000000,0.281185
landscape_ground,-7.000000,20.000000,0.295972,-7.000000,21.000000,0.502198,-6.000000,21.000000,0.692107
landscape_ground,-7.000000,20.000000,0.295972,-6.000000,21.000000,0.692107,-6.000000,20.000000,0.456902
landscape_ground,-7.000000,21.000000,0.502198,-7.000000,22.000000,0.771708,-6.000000,22.000000,1.006932
landscape_ground,-7.000000,21.000000,0.502198,-6.000000,22.000000,1.006932,-6.000000,21.000000,0.692107
landscape_ground,-7.000000,22.000000,0.771708,-7.000000,23.000000,1.096769,-6.000000,23.000000,1.363905
landscape_ground,-7.000000,22.000000,0.771708,-6.000000,23.000000,1.363905,-6.000000,22.000000,1.006932
landscape_ground,-7.000000,23.000000,1.096769,-7.000000,24.000000,1.453058,-6.000000,24.000000,1.740521
landscape_ground,-7.000000,23.000000,1.096769,-6.000000,24.000000,1.740521,-6.000000,23.000000,1.363905
landscape_ground,-7.000000,24.000000,1.453058,-7.000000,25.000000,1.799094,-6.000000,25.000000,2.103808
landscape_ground,-7.000000,24.000000,1.453058,-6.000000,25.000000,2.103808,-6.000000,24.000000,1.740521
landscape_ground,-7.000000,25.000000,1.799094,-7.000000,26.000000,2.167148,-6.000000,26.000000,2.453010
landscape_ground,-7.000000,25.000000,1.799094,-6.000000,26.000000,2.453010,-6.000000,25.000000,2.103808
landscape_ground,-7.000000,26.000000,2.167148,-7.000000,27.000000,2.504584,-6.000000,27.000000,2.783521
landscape_ground,-7.000000,26.000000,2.167148,-6.000000,27.000000,2.783521,-6.000000,26.000000,2.453010
landscape_ground,-7.000000,27.000000,2.504584,-7.000000,28.000000,2.801402,-6.000000,28.000000,3.054615
landscape_ground,-7.000000,27.000000,2.504584,-6.000000,28.000000,3.054615,-6.000000,27.000000,2.783521
landscape_ground,-7.000000,28.000000,2.801402,-7.000000,29.000000,3.049092,-6.000000,29.000000,3.276419
landscape_ground,-7.000000,28.000000,2.801402,-6.000000,29.000000,3.276419,-6.000000,28.000000,3.054615
landscape_ground,-7.000000,29.000000,3.049092,-7.000000,30.000000,3.242078,-6.000000,30.000000,3.414736
landscape_ground,-7.000000,29.000000,3.049092,-6.000000,30.000000,3.414736,-6.000000,29.000000,3.276419
landscape_ground,-6.000000,-7.000000,0.000000,-6.000000,-6.000000,0.000000,-5.000000,-6.000000,0.000000
landscape_ground,-6.000000,-7.000000,0.000000,-5.000000,-6.000000,0.000000,-5.000000,-7.000000,0.000000
landscape_ground,-6.000000,-6.000000,0.000000,-6.000000,-5.000000,0.000000,-5.000000,-5.000000,0.000000
landscape_ground,-6.000000,-6.000000,0.000000,-5.000000,-5.000000,0.000000,-5.000000,-6.000000,0.000000
landscape_ground,-6.000000,-5.000000,0.000000,-6.000000,-4.000000,0.000000,-5.000000,-4.000000,0.000000
landscape_ground,-6.000000,-5.000000,0.000000,-5.000000,-4.000000,0.000000,-5.000000,-5.000000,0.000000
landscape_ground,-6.000000,-4.000000,0.000000,-6.000000,-3.000000,0.000000,-5.000000,-3.000000,0.000000
landscape_ground,-6.000000,-4.000000,0.000000,-5.000000,-3.000000,0.000000,-5.000000,-4.000000,0.000000
landscape_ground,-6.000000,-3.000000,0.000000,-6.000000,-2.000000,0.000000,-5.000000,-2.000000,0.000000
landscape_ground,-6.000000,-3.000000,0.000000,-5.000000,-2.000000,0.000000,-5.000000,-3.000000,0.000000
landscape_ground,-6.000000,-2.000000,0.000000,-6.000000,-1.000000,0.000000,-5.000000,-1.000000,0.000000
landscape_ground,-6.000000,-2.000000,0.000000,-5.000000,-1.000000,0.000000,-5.000000,-2.000000,0.000000
landscape_ground,-6.000000,-1.000000,0.000000,-6.000000,0.000000,0.000000,-5.000000,0.000000,0.000000
landscape_ground,-6.000000,-1.000000,0.000000,-5.000000,0.000000,0.000000,-5.000000,-1.000000,0.000000
landscape_ground,-6.000000,0.000000,0.000000,-6.000000,1.000000,0.000000,-5.000000,1.000000,0.000000
landscape_ground,-6.000000,0.000000,0.000000,-5.000000,1.000000,0.000000,-5.000000,0.000000,0.000000
landscape_ground,-6.000000,1.000000,0.000000,-6.000000,2.000000,0.000000,-5.000000,2.000000,0.000000
landscape_ground,-6.000000,1.000000,0.000000,-5.000000,2.000000,0.000000,-5.000000,1.000000,0.000000
landscape_ground,-6.000000,2.000000,0.000000,-6.000000,3.000000,0.000000,-5.000000,3.000000,0.000000
landscape_ground,-6.000000,2.000000,0.000000,-5.000000,3.000000,0.000000,-5.000000,2.000000,0.000000
landscape_ground,-6.000000,3.000000,0.000000,-6.000000,4.000000,0.000000,-5.000000,4.000000,0.000000
landscape_ground,-6.000000,3.000000,0.000000,-5.000000,4.000000,0.000000,-5.000000,3.000000,0.000000
landscape_ground,-6.000000,4.000000,0.000000,-6.000000,5.000000,0.000000,-5.000000,5.000000,0.000000
landscape_ground,-6.000000,4.000000,0.000000,-5.000000,5.000000,0.000000,-5.000000,4.000000,0.000000
landscape_ground,-6.000000,5.000000,0.000000,-6.000000,6.000000,0.000000,-5.000000,6.000000,0.000000
